,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도,상호명_소문자,브랜드명
399840,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로15길 1,126.990172096699,37.534606015665,이디야커피,이디야
399842,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,신사동,신림동,서울특별시 관악구 난곡로 366,126.913780165146,37.4866412126148,이디야커피,이디야
399889,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 갈현로 82,126.910664657725,37.6052523878566,이디야커피,이디야
400471,스타벅스동묘앞역점동묘앞역점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,종로구,숭인2동,숭인동,서울특별시 종로구 종로 344,127.016068581604,37.5727136114594,스타벅스동묘앞역점동묘앞역점,스타벅스
400498,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,삼성1동,삼성동,서울특별시 강남구 영동대로106길 9,127.061832814325,37.5134996932823,이디야커피,이디야
400562,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,방화3동,방화동,서울특별시 강서구 금낭화로 146,126.813288950552,37.5781836387184,이디야커피,이디야
400889,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,노원구,하계1동,하계동,서울특별시 노원구 노원로 257,127.072739052558,37.6402549253244,이디야커피,이디야
402408,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,광진구,구의3동,구의동,서울특별시 광진구 구의로 4,127.089267049741,37.5383402497529,이디야커피,이디야
402486,스타벅스합정점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,합정동,합정동,서울특별시 마포구 월드컵로1길 14,126.912045905558,37.5500407049077,스타벅스합정점,스타벅스
403161,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,대치1동,대치동,서울특별시 강남구 남부순환로 2937,127.06160081988,37.4940800795246,이디야커피,이디야
403508,스타벅스성신여대정문,음식,커피점/카페,커피전문점/카페/다방,서울특별시,성북구,동선동,동선동2가,서울특별시 성북구 보문로34길 62,127.018842126834,37.5908296207397,스타벅스성신여대정문,스타벅스
403857,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,노원구,중계1동,중계동,서울특별시 노원구 덕릉로73길 18,127.072410339479,37.6521099756855,이디야커피,이디야
404196,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,반포4동,반포동,서울특별시 서초구 신반포로 200,127.005032097372,37.5062139130796,이디야커피,이디야
404453,스타벅스한남동점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,용산구,한남동,한남동,서울특별시 용산구 독서당로 94,127.010920838672,37.5347996427069,스타벅스한남동점,스타벅스
404673,스타벅스낙성대DT점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,인헌동,봉천동,서울특별시 관악구 남부순환로 1948,126.965000105251,37.4761982963166,스타벅스낙성대dt점,스타벅스
405129,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,양천구,신정7동,신정동,서울특별시 양천구 목동남로 46,126.86471059118,37.5087419757957,이디야커피,이디야
405571,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,노원구,중계2.3동,중계동,서울특별시 노원구 동일로 1308-1,127.064228200968,37.6448821244083,이디야커피,이디야
405583,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,청담동,청담동,서울특별시 강남구 학동로 508,127.052022223423,37.5191340451627,이디야커피,이디야
405691,스타벅스영등포신길DT점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,신길3동,신길동,서울특별시 영등포구 신길로 137,126.910059618499,37.5045648097649,스타벅스영등포신길dt점,스타벅스
405711,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,중구,명동,명동2가,서울특별시 중구 명동길 60,126.985737720211,37.5637618569889,스타벅스,스타벅스
405801,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,위례동,장지동,서울특별시 송파구 위례광장로 136,127.142222616189,37.4771132063071,이디야커피,이디야
405903,이디야커피신당중앙점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,중구,황학동,황학동,서울특별시 중구 퇴계로 455,127.022308959049,37.5655751267529,이디야커피신당중앙점,이디야
405986,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로 287,127.001727899719,37.5402907618372,이디야커피,이디야
406195,스타벅스대치사거리점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,대치2동,대치동,서울특별시 강남구 삼성로 402,127.058815537065,37.5033568327036,스타벅스대치사거리점,스타벅스
406282,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,신길3동,신길동,서울특별시 영등포구 신길로 163,126.910786929313,37.5066619440103,이디야커피,이디야
406367,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,구로구,구로3동,구로동,서울특별시 구로구 디지털로33길 11,126.895498623424,37.4856968115932,이디야커피,이디야
406420,스타벅스중구저동점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,중구,을지로동,저동2가,서울특별시 중구 수표로 34,126.99033643077,37.5643689326381,스타벅스중구저동점,스타벅스
406749,이디야커피도봉산역사점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,도봉구,도봉2동,도봉동,서울특별시 도봉구 도봉로 964-33,127.046131256281,37.6892030794368,이디야커피도봉산역사점,이디야
406750,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,방배본동,방배동,서울특별시 서초구 방배로 234,126.989903258797,37.4941195370261,이디야커피,이디야
406751,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,중구,명동,명동1가,서울특별시 중구 명동7길 8,126.984532402493,37.5641659751905,스타벅스,스타벅스
406812,스타벅스신촌오거리점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로16길 10,126.934663601496,37.5551666257155,스타벅스신촌오거리점,스타벅스
406878,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,도봉구,창1동,창동,서울특별시 도봉구 도봉로114길 22,127.035629325534,37.647363920542,이디야커피,이디야
407015,스타벅스충정타워점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서대문구,충현동,충정로3가,서울특별시 서대문구 서소문로 21,126.964069882556,37.5598884579046,스타벅스충정타워점,스타벅스
407089,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,잠원동,잠원동,서울특별시 서초구 신반포로 257,127.011922479411,37.5086144884618,스타벅스,스타벅스
407218,스타벅스커피마포염리,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,염리동,염리동,서울특별시 마포구 독막로 311,126.947462780197,37.5439913688051,스타벅스커피마포염리,스타벅스
407360,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,양천구,목1동,목동,서울특별시 양천구 오목로 279,126.868376108501,37.5259149373251,스타벅스,스타벅스
407378,스타벅스화곡DT점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,화곡4동,화곡동,서울특별시 강서구 등촌로 57,126.863112302322,37.5350639785405,스타벅스화곡dt점,스타벅스
407599,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,광진구,광장동,광장동,서울특별시 광진구 아차산로 624,127.107514859823,37.548165899755,이디야커피,이디야
407600,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 올림픽로 76,127.079163533887,37.5115546361439,이디야커피,이디야
407777,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 의사당대로 8,126.916882222676,37.5278654998234,스타벅스,스타벅스
407975,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강북구,삼각산동,미아동,서울특별시 강북구 삼양로 161,127.021108114965,37.6183841817231,스타벅스,스타벅스
408784,EDIYACOFFEE,음식,커피점/카페,커피전문점/카페/다방,서울특별시,구로구,구로5동,구로동,서울특별시 구로구 구로중앙로 174,126.881477315569,37.502396411406,ediyacoffee,이디야
408819,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강북구,우이동,수유동,서울특별시 강북구 삼양로 501,127.014216561839,37.6478807283202,이디야커피,이디야
408973,EDIYACOFFEE,음식,커피점/카페,커피전문점/카페/다방,서울특별시,노원구,월계1동,월계동,서울특별시 노원구 화랑로 341,127.065629879911,37.6152941356092,ediyacoffee,이디야
409327,스타벅스송파방이DT점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,방이1동,방이동,서울특별시 송파구 오금로 241,127.120508852575,37.5065444620512,스타벅스송파방이dt점,스타벅스
409400,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,방화2동,방화동,서울특별시 강서구 하늘길 77,126.80236426658,37.5619088753616,이디야커피,이디야
409431,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,서교동,서교동,서울특별시 마포구 월드컵로 82-1,126.910210961841,37.556367092552,이디야커피,이디야
409781,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 올림픽로35길 94,127.103954058906,37.5185122433499,이디야커피,이디야
410085,스타벅스청계산입구역점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,내곡동,신원동,서울특별시 서초구 청계산로 203,127.056252426389,37.4472723955747,스타벅스청계산입구역점,스타벅스
410629,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,중랑구,묵1동,묵동,서울특별시 중랑구 동일로 901,127.077750994655,37.6106139694595,이디야커피,이디야
410684,EDIYACOFFEE,음식,커피점/카페,커피전문점/카페/다방,서울특별시,도봉구,도봉2동,도봉동,서울특별시 도봉구 도봉로 964-40,127.04650653394,37.6891160115697,ediyacoffee,이디야
